CNPJ_Fundo_Classe;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
01.633.741/0001-72;2025-08-01;1;1097363.61;2000;;;1095363.61;57855000;57855000;;57855000;;;;;;;;;;;;;;;;;;;;;;;;;;618735.27;359606.07;;259129.2;208283.28;21434.03;;;;;;;;456020.74;685738.05
01.633.741/0001-72;2025-09-01;1;1254464.72;2000;;;1252464.72;57670000;57670000;;57670000;;;;;;;;;;;;;;;;;;;;;;;;;;479736.16;347411.89;;132324.27;213363.36;21434.03;;;;;;;;300768.55;535565.94
01.636.325/0001-28;2025-01-01;2;6843032;6843032;0;0;0;300973876;300973876;0;0;0;300973876;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3849017.14;2582517;0;1266500.14;551557;22239;0;0;0;838978;0;0;0;5570682;6983456
01.636.325/0001-28;2025-02-01;2;6406591.16;1420.43;6405170.73;0;0;301197296.25;301197296.25;0;301197296.25;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3449211.13;2037904.4;0;1411306.73;3416711.34;22238.96;0;0;0;0;0;0;0;1566889.06;5005839.36
01.636.325/0001-28;2025-03-01;1;6898122.53;5681;6892441.53;0;0;301686395.48;301686395.48;0;301686395.48;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4765148.15;2758860.08;0;2006288.07;3306400.01;22238.96;0;0;0;0;0;0;0;1611367.59;4940006.56
01.636.325/0001-28;2025-04-01;2;7899211.41;1389.27;7897822.14;0;0;302077569.42;302077569.42;0;302077569.42;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4319501.59;2179362.46;0;2140139.13;0;22238.96;0;0;0;0;0;0;0;1725599.57;1747838.53
01.636.325/0001-28;2025-05-01;1;9224468.79;571;9223897.79;0;0;302380925.9;302380925.9;0;302380925.9;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3950581.94;2472690.92;0;1477891.02;0;22238.96;0;0;0;0;0;0;0;2056848.82;2079087.78
01.636.325/0001-28;2025-06-01;1;9767350.53;757;9766593.53;0;0;302760250.19;302760250.19;0;302760250.19;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3782313.55;2222838.76;0;1559474.79;0;22238.96;0;0;0;0;0;0;0;1800619.66;1822858.62
01.636.325/0001-28;2025-07-01;1;3451944.63;1000;3450944.63;0;0;303071776.19;303071776.19;0;303071776.19;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3602425.36;2683359.89;0;919065.47;0;22238.96;0;0;0;0;0;0;0;3251264.01;3273502.97
01.636.325/0001-28;2025-08-01;1;2472067.48;350;2471717.48;0;0;303643452.55;303643452.55;0;303643452.55;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3653814.85;3045480.94;0;608333.91;0;22238.96;0;0;0;0;0;0;0;2193613.13;2215852.09
01.636.325/0001-28;2025-09-01;1;3455186.91;350;3454836.91;0;0;304096279.98;304096279.98;0;304096279.98;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3273295.65;2283824.41;0;989471.24;0;22238.96;0;0;0;0;0;0;0;1827594.28;1849833.24
01.657.856/0001-05;2025-01-01;1;361516.54;170798.88;0;0;190717.66;44479243.01;44479243.01;0;44478158.73;0;0;0;1084.28;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1100806.03;360217.24;0;740588.79;2840.9;17729.31;0;0;0;0;0;0;0;1393028.4;1413598.61
01.657.856/0001-05;2025-02-01;1;330768.24;5490.93;0;0;325277.31;44524213.66;44524213.66;0;44523166.36;0;0;0;1047.3;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1112775.69;351291.73;0;761483.96;2840.9;17695.43;0;0;0;0;0;0;0;1381050.61;1401586.94
01.657.856/0001-05;2025-03-01;1;307892.09;77215.44;0;0;230676.65;44554944.72;44554944.72;0;44553934.4;0;0;0;1010.32;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1138651.83;419901.78;0;718750.05;2840.9;25275.05;0;0;0;0;0;0;0;1371056.63;1399172.58
01.657.856/0001-05;2025-04-01;1;284459.01;78081.54;0;0;206377.47;44584218.97;44584218.97;0;44583245.63;0;0;0;973.34;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1212295.38;472043.4;0;740251.98;2840.9;17598.78;0;0;0;0;0;0;0;1368979.2;1389418.88
01.657.856/0001-05;2025-05-01;1;291482.69;59067.73;0;0;232414.96;44448936.36;44448936.36;0;44448000;0;0;0;936.36;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1213339.76;451489.45;0;761850.31;2840.9;17559.59;0;0;0;0;0;0;0;1363982.38;1384382.87
01.657.856/0001-05;2025-06-01;1;302029.54;67164.41;0;0;234865.13;44448899.38;44448899.38;0;44448000;0;0;0;899.38;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1263934.62;490438.65;0;773495.97;2840.9;17531.01;0;0;0;0;0;0;0;1405485.02;1425856.93
01.657.856/0001-05;2025-07-01;1;298742.56;64974.54;0;0;233768.02;44448862.4;44448862.4;0;44448000;0;0;0;862.4;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1274483.94;488396.67;0;786087.27;2840.9;17456.17;0;0;0;0;0;0;0;1399651.25;1419948.32
01.657.856/0001-05;2025-08-01;1;309177.14;68166.24;0;0;241010.9;44448000;44448000;0;44448000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1364317.5;565271.76;0;799045.74;0;18376;0;0;0;0;0;0;0;1396657.29;1415033.29
01.657.856/0001-05;2025-09-01;1;361616.77;7376.73;0;0;354240.04;44448000;44448000;0;44448000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1373515.11;554082.14;0;819432.97;0;18335.34;0;0;0;0;0;0;0;1406711.17;1425046.51
01.964.775/0001-40;2025-01-01;1;1383244.54;28351.38;0;1354893.16;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74655.87;0;0;74655.87;0;929.41;0;0;0;0;0;0;0;3839.34;4768.75
01.964.775/0001-40;2025-02-01;1;1381060.71;16836.26;0;1364224.45;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74652.87;0;0;74652.87;0;844.74;0;0;0;0;0;0;0;3839.34;4684.08
01.964.775/0001-40;2025-03-01;1;1392704;15376.13;0;1377327.87;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74652.87;0;0;74652.87;0;933.93;0;0;0;0;0;0;0;3839.34;4773.27
01.964.775/0001-40;2025-04-01;1;1393516.43;182.92;0;1393333.51;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74652.87;0;0;74652.87;0;910.99;0;0;0;0;0;0;0;3839.34;4750.33
01.964.775/0001-40;2025-05-01;1;1399440.29;31845.9;0;1367594.39;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74652.87;0;0;74652.87;0;941.9;0;0;0;0;0;0;0;3839.34;4781.24
01.964.775/0001-40;2025-06-01;1;1412624.53;30288.89;0;1382335.64;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74652.87;0;0;74652.87;0;915.18;0;0;0;0;0;0;0;3839.34;4754.52
01.964.775/0001-40;2025-07-01;1;1415105.86;15135.31;0;1399970.55;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74652.87;0;0;74652.87;0;954.2;0;0;0;0;0;0;0;3839.34;4793.54
01.964.775/0001-40;2025-08-01;1;1423542.59;6753.7;0;1416788.89;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74652.87;0;0;74652.87;0;955.77;0;0;0;0;0;0;0;3839.34;4795.11
01.964.775/0001-40;2025-09-01;1;1431450.52;38370.47;0;1393080.05;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;74652.87;0;0;74652.87;0;930.18;0;0;0;0;0;0;0;3839.34;4769.52
02.027.437/0001-44;2025-01-01;1;91803.4;91803.4;0;0;0;34245000.14;34245000.14;0;34245000.14;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;147350.78;63187.2;0;84163.58;0;32027;0;0;0;0;0;0;0;261621.91;293648.91
02.508.235/0001-14;2025-01-01;1;2491894.23;5409.22;0;0;2486485.01;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1311130.08;1267152.6;0;43977.48;1432980;69286.23;0;0;0;0;0;0;0;21752.14;1524018.37
02.508.235/0001-14;2025-02-01;1;2247212.68;5528.4;0;0;2241684.28;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1316293.02;1267152.6;0;49140.42;1197000;69286.23;0;0;0;0;0;0;0;8418.8;1274705.03
02.508.235/0001-14;2025-03-01;1;2249637.67;5725.91;0;0;2243911.76;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1319534.73;1267152.6;0;52382.13;1197000;69286.23;0;0;0;0;0;0;0;8418.8;1274705.03
02.508.235/0001-14;2025-04-01;1;2250055.89;5303.22;0;0;2244752.67;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1323787.7;1267152.6;0;56635.1;1197000;69286.23;0;0;0;0;0;0;0;9141.34;1275427.57
02.508.235/0001-14;2025-05-01;1;2221670.56;5811.9;0;0;2215858.66;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1346722.55;1267152.6;0;79569.95;1197000;69286.23;0;0;0;0;0;0;0;9141.34;1275427.57
02.508.235/0001-14;2025-06-01;1;2226148.13;5654.59;0;0;2220493.54;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1347245.9;1267152.6;0;80093.3;1197000;69286.23;0;0;0;0;0;0;0;9141.34;1275427.57
02.508.235/0001-14;2025-07-01;1;2226540.01;5391.94;0;0;2221148.07;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1416494.89;1334960.09;0;81534.8;1197000;69286.23;0;0;0;0;0;0;0;9141.34;1275427.57
02.508.235/0001-14;2025-08-01;1;2298452.61;5885.11;0;0;2292567.5;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1418966.51;1334960.09;0;84006.42;1231200;69286.23;0;0;0;0;0;0;0;9141.34;1309627.57
02.508.235/0001-14;2025-09-01;1;2339362.83;5689.94;0;0;2333672.89;243000000;243000000;0;243000000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1420597.83;1334960.09;0;85637.74;1248300;69286.23;0;0;0;0;0;0;0;9141.34;1326727.57
03.251.720/0001-18;2025-01-01;1;13394408.17;0;11107448.14;0;2286960.03;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1311999.98;1274289.38;0;37710.6;0;71193.43;0;0;0;0;0;0;0;9302776.1;9373969.53
03.251.720/0001-18;2025-02-01;1;13387717.53;0;11219909.2;0;2167808.33;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1471231.9;1419245.32;0;51986.58;0;68396.41;0;0;0;0;0;0;0;9405754.96;9474151.37
03.251.720/0001-18;2025-03-01;1;13363136.4;0;11327299.89;0;2035836.51;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1474962.55;1424715.7;0;50246.85;0;72781.06;0;0;0;0;0;0;0;9380022.9;9452803.96
03.251.720/0001-18;2025-04-01;1;13247075.17;0;11445515.81;0;1801559.36;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1736808.01;1687561.85;0;49246.16;0;72835.43;0;0;0;0;0;0;0;9398658.06;9471493.49
03.251.720/0001-18;2025-05-01;1;13214962.36;0;11580965.79;0;1633996.57;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1783103.33;1717885;0;65218.33;0;77810.22;0;0;0;0;0;0;0;9348144.84;9425955.06
03.251.720/0001-18;2025-06-01;1;13342024.96;101572;11708748;0;1531704.96;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1874954.65;1811900.88;0;63053.77;0;82870.76;0;0;0;0;0;0;0;9356209.25;9439080.01
03.251.720/0001-18;2025-07-01;1;15151555.54;0;11862678.36;0;3288877.18;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1902727.78;1843603.16;0;59124.62;0;82773.78;0;0;0;0;0;0;0;9383249.29;9466023.07
03.251.720/0001-18;2025-08-01;1;15277086.26;0;12002307.48;0;3274778.78;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1867693.8;1811573.22;0;56120.58;0;89821.73;0;0;0;0;0;0;0;9401660.48;9491482.21
03.251.720/0001-18;2025-09-01;1;15765053.69;0;12152017.43;0;3613036.26;260252000;260252000;11874693.88;212273313.98;36103992.14;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1791803.25;1738207.72;0;53595.53;0;85107.59;0;0;0;0;0;0;0;9443189.65;9528297.24
03.507.519/0001-59;2025-01-01;1;9458376.5;5719.02;0;0;9452657.48;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6068093.54;4241603.96;0;1826489.58;3526472.15;89954.34;0;0;0;250954.71;0;0;168347.71;200165.82;4235894.73
03.507.519/0001-59;2025-02-01;1;9431514.27;5410.11;0;0;9426104.16;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6015050.62;4122379.09;0;1892671.53;3533070.65;93952.82;0;0;0;243112.37;0;0;168347.71;171676.86;4210160.41
03.507.519/0001-59;2025-03-01;1;8634374.98;5446.73;0;0;8628928.25;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6811802.01;4356038.14;0;2455763.87;3540199.15;97446.26;0;0;0;235270.03;0;0;168347.71;449878.54;4491141.69
03.507.519/0001-59;2025-04-01;1;24177318.25;5531.13;0;0;24171787.12;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6582834.11;4265929.68;0;2316904.43;3546267.65;90230.21;0;0;0;227427.69;0;0;168347.71;354973.67;4387246.93
03.507.519/0001-59;2025-05-01;1;23777212.99;5811.12;0;0;23771401.87;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6937516.79;4427035.03;0;2510481.76;17357762.65;94247.95;0;0;0;219585.35;0;0;168347.71;317551.73;18157495.39
03.507.519/0001-59;2025-06-01;1;8249913.85;5415.41;0;0;8244498.44;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6336066.98;4277582.04;0;2058484.94;3587688.8;97219.02;0;0;0;211743.01;0;0;168347.71;277024.49;4342023.03
03.507.519/0001-59;2025-07-01;1;6876074.59;5546.34;0;0;6870528.25;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6620119.41;4277887.5;0;2342231.91;3595357.9;99177.17;0;0;0;203900.67;0;0;168347.71;240686.73;4307470.18
03.507.519/0001-59;2025-08-01;2;6286073.49;5459.77;0;0;6280613.72;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6192291.2;4250231.91;0;1942059.29;3420342;99571.64;0;0;0;196058.33;0;0;168347.71;205998.23;4090317.91
03.507.519/0001-59;2025-09-01;1;6261746.91;5433.91;0;0;6256313;607188860.31;607188860.31;0;607188860.31;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6094546.43;4022180.42;0;2072366.01;3413723;98889.74;0;0;0;188215.99;0;0;168347.71;172161.35;4041337.79
03.683.056/0001-86;2025-01-01;1;3576857.38;5985.57;0;0;3570871.81;833617595.53;807076240.06;0;807076240.06;0;0;0;0;0;0;0;0;;0;0;26541355.47;0;0;0;0;0;0;;0;0;;0;0;0;12792282.38;4741300.31;0;8050982.07;357440.55;242013.91;0;106159314.01;0;5290.73;0;0;0;676852.12;107440911.32
03.683.056/0001-86;2025-02-01;1;1045811.49;5639.82;0;0;1040171.67;832456637.5;807468597.12;0;807468597.12;0;0;0;0;0;0;0;0;;0;0;24988040.38;0;0;0;0;0;0;;0;0;;0;0;0;13146106.96;4891095.2;0;8255011.76;360162.38;232459.32;0;102910249.68;0;5290.73;0;0;0;874376.93;104382539.04
03.683.056/0001-86;2025-03-01;1;1458979.75;3553.53;0;0;1455426.22;831265198.66;808114217.49;0;808114217.49;0;0;0;0;0;0;0;0;;0;0;23150981.17;0;0;0;0;0;0;;0;0;;0;0;0;12406748.65;4396843.48;0;8009905.17;363385.44;246416.6;0;102186916.08;0;5290.73;0;0;0;870126.12;103672134.97
03.683.056/0001-86;2025-04-01;1;898249.59;5659.26;0;0;892590.33;831230280.9;808665795.5;0;808665795.5;0;0;0;0;0;0;0;0;;0;0;22564485.4;0;0;0;0;0;0;;0;0;;0;0;0;12802292.14;4355503.66;0;8446788.48;366555.99;258759.21;0;102015549.35;0;5290.73;0;0;0;865875.31;103512030.59
03.683.056/0001-86;2025-05-01;1;2315907.77;2666.1;0;0;2313241.67;829542140.41;809717664.16;0;809717664.16;0;0;0;0;0;0;0;0;;0;0;19824476.25;0;0;0;0;0;0;;0;0;;0;0;0;12270424.81;4444106.42;0;7826318.39;369499.79;260531.46;0;101310238.64;0;5290.73;0;0;0;861624.5;102807185.12
03.683.056/0001-86;2025-06-01;1;5438683.91;6444.37;0;0;5432239.54;827591291.22;810698476.56;0;810698476.56;0;0;0;0;0;0;0;0;;0;0;16892814.66;0;0;0;0;0;0;;0;0;;0;0;0;11251868.72;4490732.58;0;6761136.14;2030512.48;257424.41;0;100415053.96;0;5290.73;0;0;0;857373.71;103565655.29
03.683.056/0001-86;2025-07-01;1;8646381.77;5521.7;0;0;8640860.07;809467819.3;794800000;0;794800000;0;0;0;0;0;0;0;0;;0;0;14667819.3;0;0;0;0;0;0;;0;0;;0;0;0;11516186.55;4780932.78;0;6735253.77;3765519.59;254021.04;0;99423761.58;0;5290.73;0;0;0;890638.71;104339231.65
03.683.056/0001-86;2025-08-01;1;3559401.11;5573.64;0;0;3553827.47;810480055.26;795169193.01;0;795169193.01;0;0;0;0;0;0;0;0;;0;0;15310862.25;0;0;0;0;0;0;;0;0;;0;0;0;11556505.77;4775875.08;0;6780630.69;3768765.35;253618.58;0;94399035.73;0;5290.73;0;0;0;857373.71;99284084.1
03.683.056/0001-86;2025-09-01;1;2901300.04;5741.91;0;0;2895558.13;811492345.3;795361050.07;0;795361050.07;0;0;0;0;0;0;0;0;;0;0;16131295.23;0;0;0;0;0;0;;0;0;;0;0;0;11699417.4;4700847.71;0;6998569.69;3845825.01;255730.85;0;93284084.95;0;5290.73;0;0;0;857474.91;98248406.45
03.855.441/0001-63;2025-01-01;1;136147933.95;5764.07;0;0;136142169.88;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;485523022.49;435992539.14;0;49530483.35;0;152873.62;0;0;0;0;478242026.08;0;0;27711213.59;506106113.29
03.855.441/0001-63;2025-02-01;1;137087906.13;6360.61;0;0;137081545.52;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;489971305.31;440439176.42;0;49532128.89;0;152873.62;0;0;0;0;484389955;0;0;27564713.59;512107542.21
03.855.441/0001-63;2025-03-01;1;137926293.39;7245.59;0;0;137919047.8;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;500254419.88;450720377.39;0;49534042.49;0;152873.62;0;0;0;0;490728071.92;0;0;27382563.59;518263509.13
03.855.441/0001-63;2025-04-01;1;138847204.15;5507.8;0;0;138841696.35;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;506952899.67;457401834.02;0;49551065.65;0;152873.62;0;0;0;0;495605874.34;0;0;27210302.25;522969050.21
03.855.441/0001-63;2025-05-01;1;138979025.41;5235.56;0;0;138973789.85;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;514331355.42;463563552.36;0;50767803.06;0;152873.62;0;0;0;0;500205036.81;0;0;27207563.59;527565474.02
03.855.441/0001-63;2025-06-01;1;140281367.24;6677.1;0;0;140274690.14;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;519658361.32;468891773.41;0;50766587.91;6201058.42;152873.62;0;0;0;0;503650911.61;0;0;27225063.59;537229907.24
03.855.441/0001-63;2025-07-01;1;135610539.1;6324.47;0;0;135604214.63;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;525010859.83;474231101.61;0;50779758.22;0;152873.62;0;0;0;0;508278187.25;0;0;27242563.59;535673624.46
03.855.441/0001-63;2025-08-01;1;136918371.26;6117.78;0;0;136912253.48;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;526657630.25;479741464.99;0;46916165.26;0;163419.26;0;0;0;0;511017906.38;0;0;27260637.24;538441962.88
03.855.441/0001-63;2025-09-01;1;138374786.39;5078.6;0;0;138369707.79;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;530253759.03;483338498.36;0;46915260.67;0;163419.26;0;0;0;0;514603637.7;0;0;27278137.24;542045194.2
04.066.582/0001-60;2025-01-01;1;791700.55;198.5;0;572108.68;219393.37;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;584714.68;572110.37;0;12604.31;0;25920.81;0;0;0;0;0;0;153676.68;645748.93;825346.42
04.066.582/0001-60;2025-02-01;1;792656.29;198.5;0;0;792457.79;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;592891.87;572110.37;0;20781.5;0;16176.56;0;0;0;0;0;0;152750.57;659369.91;828297.04
04.066.582/0001-60;2025-03-01;1;781991.83;198.5;0;0;781793.33;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;591940.12;572110.37;0;19829.75;0;25783.3;0;0;0;0;0;0;151670.57;649085.23;826539.1
04.066.582/0001-60;2025-04-01;1;812914.68;198.5;0;0;812716.18;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;591405.65;572110.37;0;19295.28;0;25318.8;0;0;0;0;0;0;151670.57;662281.75;839271.12
04.066.582/0001-60;2025-05-01;1;818236.3;198.5;0;0;818037.8;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;597859.75;572110.37;0;25749.38;0;25574.3;0;0;0;0;0;0;150635.27;670908.32;847117.89
04.066.582/0001-60;2025-06-01;1;837792.66;472.61;0;0;837320.05;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;597438.52;572110.37;0;25328.15;0;25634.7;0;0;0;0;0;0;150635.27;686240.65;862510.62
04.066.582/0001-60;2025-07-01;1;825038.7;198.5;0;0;824840.2;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;595438.43;572110.37;0;23328.06;0;26097.61;0;0;0;0;0;0;149675.27;697670.63;873443.51
04.066.582/0001-60;2025-08-01;1;841886.42;239.07;0;0;841647.35;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;593861.06;572110.37;0;21750.69;0;25526.9;0;0;0;0;0;0;149306.34;711055.77;885889.01
04.066.582/0001-60;2025-09-01;1;827183.2;198.5;0;0;826984.7;64628000;64628000;0;64628000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;592959.42;572110.37;0;20849.05;0;25399.5;0;0;0;0;0;0;148346.34;691764.02;865509.86
04.141.645/0001-03;2025-01-01;1;2850479.89;7002.87;0;0;2843477.02;303758864.13;303758864.13;0;303758864.13;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1200182.97;1146435;0;53747.97;2421665.63;42295.09;0;0;0;0;0;0;0;1497203.08;3961163.8
